INODE,11,d,700,1026,0,2,08/09/17 17:58:32,08/09/17 17:58:29,08/09/17 17:58:32,12288,24,9,10,11,12,13,14,15,16,17,18,19,20,0,0,0
INODE,12,d,775,1026,1026,2,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,1024,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,13,f,664,1026,1026,2,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,14,f,664,1026,1026,1,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,15,f,664,1026,1026,1,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,1024,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INODE,16,f,664,1026,1026,1,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,14336,30,22,23,24,25,26,27,28,29,30,31,32,33,34,0,0
INODE,17,f,664,1026,1026,1,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,67386368,18,0,0,0,0,0,0,0,0,0,0,0,0,61,62,46
INODE,2,d,755,1026,0,4,08/09/17 17:58:32,08/09/17 17:58:32,08/09/17 17:58:32,1024,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
